b0973,GCF_000005845.2,NP_415492.1,597,1-597,597,COG0374,COG0374,0,759.0,1.0e-200,545,1-545
b2994,GCF_000005845.2,NP_417468.1,567,1-567,567,COG0374,COG0374,0,701.0,1.0e-200,545,1-545
b2726,GCF_000005845.2,NP_417206.1,116,1-116,116,COG0375,COG0375,0,125.0,2.09e-38,115,1-115
b2991,GCF_000005845.2,NP_417465.1,113,1-113,113,COG0375,COG0375,0,141.0,8.56e-45,115,1-113
b3942,GCF_000005845.2,NP_418377.1,726,1-726,726,COG0376,COG0376,0,1128.0,1.0e-200,730,3-729
b2287,GCF_000005845.2,NP_416790.1,220,1-220,220,COG0377,COG0377,0,270.0,8.66e-93,194,1-194
b2727,GCF_000005845.2,NP_417207.1,290,86-290,205,COG0378,COG0378,1,229.0,9.7e-76,202,1-201
b0750,GCF_000005845.2,NP_415271.1,347,1-347,347,COG0379,COG0379,0,421.0,2.57e-148,324,1-324
b1896,GCF_000005845.2,NP_416410.1,474,1-474,474,COG0380,COG0380,0,525.0,1.0e-200,486,14-486
b3786,GCF_000005845.2,YP_026253.1,376,1-376,376,COG0381,COG0381,0,496.0,2.13e-176,383,4-375
b4040,GCF_000005845.2,NP_418464.1,290,1-290,290,COG0382,COG0382,0,208.0,3.75e-66,289,8-287
b0732,GCF_000005845.2,NP_415260.1,877,1-877,877,COG0383,COG0383,0,567.0,1.0e-200,943,5-942
b1464,GCF_000005845.2,NP_415981.1,297,1-297,297,COG0384,COG0384,0,291.0,1.43e-98,291,2-291
b2410,GCF_000005845.2,NP_416905.1,332,1-332,332,COG0385,COG0385,0,217.0,2.06e-68,319,1-319
b1710,GCF_000005845.2,NP_416225.1,183,1-183,183,COG0386,COG0386,0,241.0,1.92e-82,162,1-162
b1216,GCF_000005845.2,NP_415734.1,366,1-366,366,COG0387,COG0387,0,261.0,8.7e-85,368,6-365
b0219,GCF_000005845.2,NP_414754.1,256,1-256,256,COG0388,COG0388,0,184.0,2.29e-57,274,3-268
b1843,GCF_000005845.2,NP_416357.1,218,1-218,218,COG0388,COG0388,0,83.4,6.44e-19,274,1-235
b0231,GCF_000005845.2,NP_414766.1,351,1-351,351,COG0389,COG0389,0,337.0,1.03e-114,354,1-354
b1184,GCF_000005845.2,NP_415702.1,422,1-360,360,COG0389,COG0389,1,273.0,1.66e-88,354,2-354
b0491,GCF_000005845.2,NP_415024.4,259,1-259,259,COG0390,COG0390,0,298.0,3.23e-102,256,1-254
b0780,GCF_000005845.2,NP_415301.1,302,1-302,302,COG0391,COG0391,0,263.0,8.32e-87,323,1-309
b0788,GCF_000005845.2,NP_415309.1,318,1-318,318,COG0392,COG0392,0,145.0,5.11e-41,322,14-322
b0866,GCF_000005845.2,NP_415387.1,107,1-107,107,COG0393,COG0393,0,123.0,8.14e-38,108,1-107
b0982,GCF_000005845.2,NP_415502.4,148,1-148,148,COG0394,COG0394,0,128.0,1.02e-38,139,1-138
b2061,GCF_000005845.2,NP_416565.1,147,1-147,147,COG0394,COG0394,0,143.0,1.13e-44,139,1-139
b1312,GCF_000005845.2,NP_415828.1,280,1-280,280,COG0395,COG0395,0,205.0,5.39e-65,281,2-281
b3451,GCF_000005845.2,NP_417908.1,281,1-281,281,COG0395,COG0395,0,199.0,1.1e-62,281,7-276
b1682,GCF_000005845.2,NP_416197.1,248,1-248,248,COG0396,COG0396,0,354.0,1.39e-124,251,3-247
b1706,GCF_000005845.2,NP_416221.1,478,1-478,478,COG0397,COG0397,0,659.0,1.0e-200,488,6-488
b1750,GCF_000005845.2,NP_416264.4,236,1-236,236,COG0398,COG0398,0,154.0,9.05e-47,223,6-222
b1752,GCF_000005845.2,NP_416266.1,235,1-235,235,COG0398,COG0398,0,126.0,8.8e-36,223,33-221
b2253,GCF_000005845.2,NP_416756.6,385,1-385,385,COG0399,COG0399,0,429.0,5.06e-150,374,1-373
b3791,GCF_000005845.2,NP_418238.1,376,1-376,376,COG0399,COG0399,0,408.0,2.97e-142,374,5-372
b2473,GCF_000005845.2,NP_416968.2,232,1-232,232,COG0400,COG0400,0,135.0,1.18e-39,207,3-207
b2666,GCF_000005845.2,NP_417152.1,52,1-52,52,COG0401,COG0401,0,66.2,1.04e-16,56,4-56
b0324,GCF_000005845.2,NP_414858.1,460,1-460,460,COG0402,COG0402,0,162.0,7.53e-45,421,2-398
b0337,GCF_000005845.2,NP_414871.1,427,1-427,427,COG0402,COG0402,0,263.0,1.16e-83,421,9-410
b2879,GCF_000005845.2,NP_417355.4,442,1-442,442,COG0402,COG0402,0,233.0,4.95e-72,421,3-412
b2883,GCF_000005845.2,NP_417359.1,439,1-439,439,COG0402,COG0402,0,336.0,6.82e-112,421,20-420
b2903,GCF_000005845.2,NP_417379.1,957,1-450,450,COG0403,COG0403,1,570.0,1.0e-200,450,1-450
b2905,GCF_000005845.2,NP_417381.1,364,1-364,364,COG0404,COG0404,0,385.0,7.14e-133,379,4-375
b3447,GCF_000005845.2,NP_417904.1,580,1-580,580,COG0405,COG0405,0,655.0,1.0e-200,539,11-539
b0638,GCF_000005845.2,NP_415171.1,203,1-203,203,COG0406,COG0406,0,175.0,2.76e-55,208,3-205
b4395,GCF_000005845.2,NP_418812.1,215,1-215,215,COG0406,COG0406,0,175.0,2.61e-55,208,2-195
b3997,GCF_000005845.2,NP_418425.1,354,1-354,354,COG0407,COG0407,0,457.0,6.57e-162,352,2-352
b2436,GCF_000005845.2,NP_416931.1,299,1-299,299,COG0408,COG0408,0,505.0,1.0e-200,303,3-303
b2729,GCF_000005845.2,NP_417209.1,373,1-373,373,COG0409,COG0409,0,515.0,1.0e-200,364,1-364
b3454,GCF_000005845.2,NP_417911.4,237,1-237,237,COG0410,COG0410,0,345.0,9.17e-122,237,3-237
b3455,GCF_000005845.2,NP_417912.1,255,1-255,255,COG0411,COG0411,0,342.0,6.27e-120,250,1-250
b3830,GCF_000005845.2,YP_026268.1,271,1-271,271,COG0412,COG0412,0,233.0,7.22e-77,236,1-236
b0134,GCF_000005845.2,NP_414676.1,264,1-264,264,COG0413,COG0413,0,376.0,1.03e-132,268,1-264
b0133,GCF_000005845.2,NP_414675.1,283,1-283,283,COG0414,COG0414,0,409.0,2.11e-145,285,1-285
b0708,GCF_000005845.2,NP_415236.1,472,1-472,472,COG0415,COG0415,0,550.0,1.0e-200,461,1-461
b1090,GCF_000005845.2,NP_415608.2,356,1-356,356,COG0416,COG0416,0,431.0,5.03e-152,338,1-338
b0060,GCF_000005845.2,NP_414602.1,783,1-783,783,COG0417,COG0417,0,637.0,1.0e-200,792,4-788
b1062,GCF_000005845.2,NP_415580.1,348,1-348,348,COG0418,COG0418,0,563.0,1.0e-200,344,1-344
b0397,GCF_000005845.2,NP_414931.1,1048,1-1048,1048,COG0419,COG0419,0,287.0,2.97e-82,908,1-900
b0398,GCF_000005845.2,NP_414932.1,400,1-400,400,COG0420,COG0420,0,251.0,9.85e-80,390,1-390
b0121,GCF_000005845.2,NP_414663.1,288,1-288,288,COG0421,COG0421,0,324.0,1.2e-111,282,2-280
b3994,GCF_000005845.2,NP_418422.1,631,145-631,487,COG0422,COG0422,1,733.0,1.0e-200,432,1-432
b1087,GCF_000005845.2,NP_415605.2,194,1-194,194,COG0424,COG0424,0,242.0,4.86e-82,193,2-191
b3248,GCF_000005845.2,NP_417714.1,197,1-197,197,COG0424,COG0424,0,247.0,2.66e-84,193,2-189
b1930,GCF_000005845.2,NP_416440.1,77,1-77,77,COG0425,COG0425,0,80.9,8.38e-22,78,1-76
b2012,GCF_000005845.2,NP_416516.1,75,1-75,75,COG0425,COG0425,0,68.5,4.84e-17,78,3-77
b3470,GCF_000005845.2,NP_417927.1,81,1-81,81,COG0425,COG0425,0,97.0,2.78e-28,78,2-78
b2710,GCF_000005845.2,NP_417190.1,479,1-406,406,COG0426,COG0426,1,445.0,9.22e-155,388,7-388
b2920,GCF_000005845.2,NP_417395.1,492,1-492,492,COG0427,COG0427,0,538.0,1.0e-200,501,9-501
b3040,GCF_000005845.2,NP_417512.1,257,1-257,257,COG0428,COG0428,0,142.0,6.73e-41,266,11-264
b3353,GCF_000005845.2,NP_417812.1,340,1-340,340,COG0429,COG0429,0,428.0,1.0e-150,345,1-345
b4475,GCF_000005845.2,YP_026219.1,338,1-338,338,COG0430,COG0430,0,389.0,1.59e-135,341,1-333
b0937,GCF_000005845.2,NP_415457.1,191,1-191,191,COG0431,COG0431,0,118.0,8.66e-34,184,1-182
b3713,GCF_000005845.2,NP_418169.1,188,1-188,188,COG0431,COG0431,0,154.0,7.72e-48,184,1-177
b4056,GCF_000005845.2,NP_418480.1,138,1-138,138,COG0432,COG0432,0,158.0,5.91e-51,137,2-137
b4263,GCF_000005845.2,NP_418684.1,500,1-500,500,COG0433,COG0433,0,158.0,2.81e-42,520,3-520
b4303,GCF_000005845.2,NP_418723.1,268,1-268,268,COG0434,COG0434,0,319.0,3.24e-110,263,1-262
b3102,GCF_000005845.2,NP_417573.1,328,1-328,328,COG0435,COG0435,0,530.0,1.0e-200,324,1-324
b0600,GCF_000005845.2,NP_415133.1,386,1-386,386,COG0436,COG0436,0,333.0,6.62e-112,393,20-388
b2290,GCF_000005845.2,NP_416793.1,405,1-405,405,COG0436,COG0436,0,359.0,4.11e-122,393,1-392
b2379,GCF_000005845.2,NP_416880.1,412,1-412,412,COG0436,COG0436,0,378.0,1.67e-129,393,4-391
b0895,GCF_000005845.2,NP_415415.1,205,1-205,205,COG0437,COG0437,0,211.0,1.69e-69,203,7-203
b1475,GCF_000005845.2,NP_415992.1,294,1-294,294,COG0437,COG0437,1,211.0,1.98e-68,203,3-202
b1589,GCF_000005845.2,NP_416106.1,205,1-205,205,COG0437,COG0437,0,209.0,5.19e-69,203,7-203
b1671,GCF_000005845.2,NP_416186.4,222,1-222,222,COG0437,COG0437,0,189.0,8.47e-61,203,1-202
b1674,GCF_000005845.2,NP_416189.1,208,1-208,208,COG0437,COG0437,1,126.0,4.89e-36,203,10-162
b2205,GCF_000005845.2,NP_416709.1,231,1-155,155,COG0437,COG0437,3,45.4,9.52e-06,203,17-113
b2996,GCF_000005845.2,NP_417470.1,328,1-252,252,COG0437,COG0437,1,162.0,3.71e-49,203,1-180
b3893,GCF_000005845.2,NP_418329.1,300,1-239,239,COG0437,COG0437,1,217.0,8.96e-71,203,1-202
b4072,GCF_000005845.2,NP_418496.1,223,1-223,223,COG0437,COG0437,0,208.0,2.84e-68,203,1-200
b2032,GCF_000005845.2,NP_416536.1,372,1-372,372,COG0438,COG0438,0,88.0,5.38e-19,381,24-341
b2044,GCF_000005845.2,NP_416548.1,406,150-406,257,COG0438,COG0438,3,130.0,5.75e-34,381,126-377
b2050,GCF_000005845.2,NP_416554.1,407,1-407,407,COG0438,COG0438,0,78.3,1.26e-15,381,1-375
b2057,GCF_000005845.2,NP_416561.1,405,1-405,405,COG0438,COG0438,0,83.7,1.68e-17,381,1-377
b3628,GCF_000005845.2,NP_418085.2,359,1-359,359,COG0438,COG0438,0,102.0,5.02e-24,381,35-381
b3631,GCF_000005845.2,NP_418088.1,374,1-374,374,COG0438,COG0438,0,116.0,6.63e-29,381,2-360
b3256,GCF_000005845.2,NP_417722.1,449,1-449,449,COG0439,COG0439,0,590.0,1.0e-200,449,1-445
b0078,GCF_000005845.2,NP_414620.1,163,1-163,163,COG0440,COG0440,0,184.0,2.73e-60,163,3-163
b3670,GCF_000005845.2,NP_418126.1,96,1-96,96,COG0440,COG0440,2,96.6,1.36e-26,163,1-92
b1719,GCF_000005845.2,NP_416234.1,642,1-642,642,COG0441,COG0441,0,786.0,1.0e-200,589,1-589
b0194,GCF_000005845.2,NP_414736.1,572,1-572,572,COG0442,COG0442,0,568.0,1.0e-200,500,1-498
b0014,GCF_000005845.2,NP_414555.1,638,1-638,638,COG0443,COG0443,0,712.0,1.0e-200,579,6-574
b0650,GCF_000005845.2,NP_415183.1,556,1-556,556,COG0443,COG0443,0,437.0,9.82e-148,579,1-571
b2069,GCF_000005845.2,NP_416573.4,450,1-450,450,COG0443,COG0443,2,258.0,7.06e-80,579,6-418
b2526,GCF_000005845.2,NP_417021.1,616,1-616,616,COG0443,COG0443,0,540.0,1.0e-200,579,4-579
b1246,GCF_000005845.2,YP_025300.1,337,1-337,337,COG0444,COG0444,0,452.0,8.02e-161,316,1-316
b1247,GCF_000005845.2,NP_415763.1,334,1-334,334,COG0444,COG0444,0,355.0,9.17e-123,316,1-313
b1483,GCF_000005845.2,NP_416000.1,308,1-308,308,COG0444,COG0444,0,296.0,5.82e-100,316,1-315
b1484,GCF_000005845.2,NP_416001.1,328,1-328,328,COG0444,COG0444,0,419.0,4.41e-148,316,1-315
b3479,GCF_000005845.2,NP_417936.1,254,1-254,254,COG0444,COG0444,0,268.0,8.48e-90,316,19-260
b3541,GCF_000005845.2,NP_417998.1,327,1-327,327,COG0444,COG0444,0,445.0,2.55e-158,316,1-315
b3741,GCF_000005845.2,NP_418197.1,629,1-629,629,COG0445,COG0445,0,1040.0,1.0e-200,621,1-621
b2542,GCF_000005845.2,NP_417037.1,400,1-338,338,COG0446,COG0446,3,166.0,5.52e-47,415,1-339
b2262,GCF_000005845.2,NP_416765.1,285,1-285,285,COG0447,COG0447,0,496.0,8.68e-180,282,1-282
b3430,GCF_000005845.2,NP_417888.1,431,1-431,431,COG0448,COG0448,0,554.0,1.0e-200,393,1-393
b3729,GCF_000005845.2,NP_418185.1,609,1-609,609,COG0449,COG0449,0,818.0,1.0e-200,597,1-597
b0605,GCF_000005845.2,NP_415138.1,187,1-187,187,COG0450,COG0450,0,234.0,5.92e-79,194,2-188
b0868,GCF_000005845.2,NP_415389.2,337,1-337,337,COG0451,COG0451,0,170.0,2.33e-50,314,1-314
b2016,GCF_000005845.2,NP_416520.1,274,1-274,274,COG0451,COG0451,0,113.0,2.65e-29,314,1-296
b2052,GCF_000005845.2,NP_416556.1,321,1-321,321,COG0451,COG0451,0,184.0,5.56e-56,314,2-314
b2255,GCF_000005845.2,NP_416758.1,660,312-660,349,COG0451,COG0451,1,177.0,2.16e-50,314,1-314
b3619,GCF_000005845.2,NP_418076.1,310,1-310,310,COG0451,COG0451,0,185.0,1.37e-56,314,2-308
b3639,GCF_000005845.2,NP_418096.4,406,1-406,406,COG0452,COG0452,0,390.0,4.73e-134,392,1-392
b0234,GCF_000005845.2,NP_414769.1,150,1-150,150,COG0456,COG0456,3,44.3,7.96e-06,177,59-172
b2434,GCF_000005845.2,NP_416929.4,141,1-141,141,COG0456,COG0456,0,60.1,1.03e-11,177,12-150
b3550,GCF_000005845.2,NP_418006.1,146,1-146,146,COG0456,COG0456,0,50.8,2.75e-08,177,13-152
b4012,GCF_000005845.2,NP_418436.1,147,1-147,147,COG0456,COG0456,0,53.1,3.89e-09,177,12-156
b4373,GCF_000005845.2,NP_418790.1,148,1-148,148,COG0456,COG0456,0,97.1,7.47e-26,177,11-175
b0033,GCF_000005845.2,NP_414574.1,1073,1-415,415,COG0458,COG0458,1,582.0,1.0e-200,400,1-393
b0033,GCF_000005845.2,NP_414574.1,1073,565-948,384,COG0458,COG0458,1,280.0,4.23e-85,400,1-383
b4143,GCF_000005845.2,NP_418567.1,548,1-548,548,COG0459,COG0459,0,478.0,1.09e-164,524,1-519
b0002,GCF_000005845.2,NP_414543.1,820,463-820,358,COG0460,COG0460,1,299.0,7.33e-95,333,17-333
b3940,GCF_000005845.2,NP_418375.1,810,456-810,355,COG0460,COG0460,1,303.0,1.55e-96,333,1-330
b3642,GCF_000005845.2,NP_418099.1,213,1-213,213,COG0461,COG0461,0,192.0,4.66e-62,201,1-201
b1207,GCF_000005845.2,NP_415725.1,315,1-315,315,COG0462,COG0462,0,419.0,3.85e-148,314,2-314
b2055,GCF_000005845.2,NP_416559.1,248,1-185,185,COG0463,COG0463,3,65.0,4.89e-12,291,3-180
b2059,GCF_000005845.2,NP_416563.1,279,1-279,279,COG0463,COG0463,0,90.4,6.58e-21,291,1-267
b2254,GCF_000005845.2,NP_416757.1,322,1-322,322,COG0463,COG0463,0,121.0,2.96e-32,291,4-274
b2351,GCF_000005845.2,NP_416852.1,306,1-306,306,COG0463,COG0463,0,105.0,2.77e-26,291,3-277
b3615,GCF_000005845.2,NP_418072.1,344,1-344,344,COG0463,COG0463,1,98.9,1.53e-23,291,1-250
b3178,GCF_000005845.2,NP_417645.1,644,1-644,644,COG0465,COG0465,0,751.0,1.0e-200,596,1-593
b0439,GCF_000005845.2,NP_414973.1,784,1-784,784,COG0466,COG0466,0,1256.0,1.0e-200,782,1-781
b2699,GCF_000005845.2,NP_417179.1,353,1-283,283,COG0468,COG0468,1,348.0,4.36e-120,279,1-278
b1676,GCF_000005845.2,NP_416191.1,470,1-470,470,COG0469,COG0469,0,589.0,1.0e-200,477,4-477
b1854,GCF_000005845.2,NP_416368.1,480,1-480,480,COG0469,COG0469,0,575.0,1.0e-200,477,1-477
b1099,GCF_000005845.2,NP_415617.1,334,1-334,334,COG0470,COG0470,0,167.0,6.07e-49,325,1-325
b0612,GCF_000005845.2,NP_415145.1,487,1-487,487,COG0471,COG0471,0,252.0,2.67e-78,461,7-461
b0770,GCF_000005845.2,NP_415291.1,477,1-477,477,COG0471,COG0471,0,250.0,7.79e-78,461,22-459
b2292,GCF_000005845.2,NP_416795.1,610,1-610,610,COG0471,COG0471,0,150.0,2.38e-39,461,4-458
b3063,GCF_000005845.2,NP_417535.1,487,1-487,487,COG0471,COG0471,0,243.0,1.13e-74,461,9-459
b0087,GCF_000005845.2,NP_414629.1,360,1-360,360,COG0472,COG0472,0,253.0,3.9e-82,319,2-316
b3784,GCF_000005845.2,NP_418231.1,367,1-367,367,COG0472,COG0472,0,145.0,1.25e-40,319,1-315
b0073,GCF_000005845.2,NP_414615.4,363,1-363,363,COG0473,COG0473,0,456.0,2.14e-161,348,1-348
b1800,GCF_000005845.2,NP_416314.1,361,1-361,361,COG0473,COG0473,0,460.0,3.06e-163,348,1-345
b4242,GCF_000005845.2,NP_418663.1,898,1-898,898,COG0474,COG0474,0,722.0,1.0e-200,917,4-917
b0047,GCF_000005845.2,NP_414589.1,620,1-386,386,COG0475,COG0475,1,233.0,1.33e-70,397,3-397
b3350,GCF_000005845.2,NP_417809.1,601,1-386,386,COG0475,COG0475,1,247.0,5.06e-76,397,2-397
b0826,GCF_000005845.2,NP_415347.1,249,1-249,249,COG0476,COG0476,0,257.0,4.21e-86,254,2-254
b3992,GCF_000005845.2,NP_418420.4,251,1-251,251,COG0476,COG0476,0,229.0,2.1e-75,254,3-253
b0724,GCF_000005845.2,NP_415252.1,238,1-238,238,COG0479,COG0479,0,297.0,1.48e-102,234,1-231
b4153,GCF_000005845.2,NP_418577.1,244,1-244,244,COG0479,COG0479,0,299.0,3.08e-103,234,1-234
b3340,GCF_000005845.2,NP_417799.1,704,1-704,704,COG0480,COG0480,0,958.0,1.0e-200,697,1-693
b2569,GCF_000005845.2,NP_417064.1,599,1-599,599,COG0481,COG0481,0,1055.0,1.0e-200,603,6-603
b1133,GCF_000005845.2,NP_415651.4,368,1-368,368,COG0482,COG0482,0,495.0,6.02e-177,356,4-355
b2533,GCF_000005845.2,NP_417028.1,267,1-267,267,COG0483,COG0483,0,292.0,1.19e-99,260,1-260
b0015,GCF_000005845.2,NP_414556.1,376,1-376,376,COG0484,COG0484,0,490.0,1.33e-174,371,1-371
b1000,GCF_000005845.2,NP_415520.1,306,1-306,306,COG0484,COG0484,0,223.0,1.35e-70,371,1-370
b3706,GCF_000005845.2,NP_418162.1,454,1-454,454,COG0486,COG0486,0,586.0,1.0e-200,454,1-454
b0820,GCF_000005845.2,NP_415341.1,530,1-530,530,COG0488,COG0488,0,429.0,1.23e-145,530,3-527
b0949,GCF_000005845.2,NP_415469.1,635,1-533,533,COG0488,COG0488,1,424.0,4.75e-142,530,1-529
b3352,GCF_000005845.2,NP_417811.1,637,1-522,522,COG0488,COG0488,1,447.0,3.12e-151,530,3-523
b4391,GCF_000005845.2,NP_418808.1,555,1-555,555,COG0488,COG0488,0,481.0,9.7e-166,530,16-528
b0981,GCF_000005845.2,NP_415501.1,726,464-726,263,COG0489,COG0489,1,170.0,2.74e-48,265,26-229
b2060,GCF_000005845.2,NP_416564.4,720,463-720,258,COG0489,COG0489,1,174.0,7.4e-50,265,30-247
b2113,GCF_000005845.2,NP_416616.4,369,1-369,369,COG0489,COG0489,0,229.0,1.62e-73,265,1-265
b0212,GCF_000005845.2,NP_414748.1,251,1-251,251,COG0491,COG0491,0,101.0,1.52e-25,252,19-244
b0927,GCF_000005845.2,NP_415447.1,215,1-215,215,COG0491,COG0491,0,142.0,1.02e-41,252,12-233
b0888,GCF_000005845.2,NP_415408.1,321,1-321,321,COG0492,COG0492,0,343.0,1.91e-118,305,2-305
b2146,GCF_000005845.2,NP_416651.1,412,1-412,412,COG0493,COG0493,0,339.0,5.08e-113,457,2-456
b2468,GCF_000005845.2,NP_416963.1,659,188-659,472,COG0493,COG0493,1,493.0,7.97e-170,457,1-446
b2878,GCF_000005845.2,NP_417354.1,1032,428-873,446,COG0493,COG0493,1,263.0,2.29e-78,457,27-454
b2887,GCF_000005845.2,NP_417363.2,639,175-639,465,COG0493,COG0493,1,471.0,1.63e-161,457,1-444
b3081,GCF_000005845.2,NP_417552.1,672,371-672,302,COG0493,COG0493,3,79.7,1.48e-15,457,124-388
b3213,GCF_000005845.2,NP_417680.1,472,1-472,472,COG0493,COG0493,0,486.0,6.53e-170,457,2-446
b1865,GCF_000005845.2,NP_416379.1,150,1-150,150,COG0494,COG0494,0,67.5,1.14e-14,161,9-141
b2467,GCF_000005845.2,NP_416962.1,191,1-191,191,COG0494,COG0494,0,52.8,8.35e-09,161,1-161
b2830,GCF_000005845.2,NP_417307.1,176,1-176,176,COG0494,COG0494,0,67.5,2.1e-14,161,4-150
b3034,GCF_000005845.2,NP_417506.1,209,1-209,209,COG0494,COG0494,1,44.3,1.06e-05,161,3-159
b3397,GCF_000005845.2,NP_417856.1,186,1-186,186,COG0494,COG0494,0,47.4,7.23e-07,161,1-161
b0642,GCF_000005845.2,NP_415175.1,860,1-860,860,COG0495,COG0495,0,1090.0,1.0e-200,814,1-814
b2744,GCF_000005845.2,NP_417224.1,253,1-253,253,COG0496,COG0496,0,336.0,2.97e-117,252,1-251
b2616,GCF_000005845.2,YP_026172.1,553,1-553,553,COG0497,COG0497,0,650.0,1.0e-200,557,1-554
b4159,GCF_000005845.2,NP_418583.1,1107,1-198,198,COG0497,COG0497,3,49.1,9.57e-06,557,143-387
b0004,GCF_000005845.2,NP_414545.1,428,1-428,428,COG0498,COG0498,0,344.0,2.03e-115,411,1-411
b0909,GCF_000005845.2,NP_415429.2,254,1-254,254,COG0501,COG0501,0,126.0,1.79e-34,302,26-301
b1829,GCF_000005845.2,NP_416343.1,293,1-293,293,COG0501,COG0501,0,152.0,5.07e-44,302,25-294
b2936,GCF_000005845.2,NP_417411.2,252,1-252,252,COG0501,COG0501,0,116.0,1.27e-30,302,32-302
b0775,GCF_000005845.2,NP_415296.1,346,1-346,346,COG0502,COG0502,0,428.0,5.24e-151,335,8-335
b0238,GCF_000005845.2,NP_414773.1,152,1-152,152,COG0503,COG0503,0,101.0,9.36e-28,179,14-179
b0469,GCF_000005845.2,NP_415002.1,183,1-183,183,COG0503,COG0503,0,188.0,2.74e-61,179,3-179
b2780,GCF_000005845.2,NP_417260.1,545,1-545,545,COG0504,COG0504,0,886.0,1.0e-200,533,1-533
b0032,GCF_000005845.2,NP_414573.1,382,1-382,382,COG0505,COG0505,0,591.0,1.0e-200,368,2-368
b1014,GCF_000005845.2,NP_415534.1,1320,73-526,454,COG0506,COG0506,1,399.0,5.93e-128,391,1-391
b2819,GCF_000005845.2,NP_417296.1,608,1-608,608,COG0507,COG0507,0,373.0,1.78e-120,696,35-692
b0115,GCF_000005845.2,NP_414657.1,630,1-90,90,COG0508,COG0508,3,79.2,1.42e-15,404,1-76
b0115,GCF_000005845.2,NP_414657.1,630,195-630,436,COG0508,COG0508,1,303.0,2.75e-97,404,4-403
b0115,GCF_000005845.2,NP_414657.1,630,91-194,104,COG0508,COG0508,3,79.6,9.91e-16,404,4-78
b0727,GCF_000005845.2,NP_415255.1,405,1-405,405,COG0508,COG0508,0,392.0,7.69e-135,404,2-404
b2904,GCF_000005845.2,NP_417380.1,129,1-129,129,COG0509,COG0509,0,169.0,1.97e-55,131,4-131
b1106,GCF_000005845.2,NP_415624.1,274,1-274,274,COG0510,COG0510,0,165.0,1.31e-49,269,15-267
b2875,GCF_000005845.2,NP_417351.1,541,437-541,105,COG0511,COG0511,3,40.2,2.93e-04,140,73-140
b3255,GCF_000005845.2,NP_417721.1,156,1-156,156,COG0511,COG0511,0,105.0,1.42e-29,140,1-139
b1263,GCF_000005845.2,NP_415779.1,531,1-193,193,COG0512,COG0512,1,257.0,1.07e-83,191,1-191
b3360,GCF_000005845.2,NP_417819.1,187,1-187,187,COG0512,COG0512,0,320.0,2.7e-113,191,3-189
b0797,GCF_000005845.2,NP_415318.1,454,1-454,454,COG0513,COG0513,0,439.0,5.72e-151,513,29-472
b1343,GCF_000005845.2,NP_415859.1,457,1-377,377,COG0513,COG0513,3,419.0,4.01e-143,513,28-410
b2576,GCF_000005845.2,NP_417071.1,444,1-444,444,COG0513,COG0513,0,374.0,1.73e-125,513,26-470
b3162,GCF_000005845.2,NP_417631.2,629,1-483,483,COG0513,COG0513,1,457.0,1.64e-155,513,26-500
b3780,GCF_000005845.2,NP_418227.1,421,1-421,421,COG0513,COG0513,2,409.0,1.18e-139,513,21-437
b3822,GCF_000005845.2,YP_026263.3,609,1-609,609,COG0514,COG0514,0,768.0,1.0e-200,590,5-590
b0104,GCF_000005845.2,NP_414646.1,347,138-347,210,COG0516,COG0516,1,91.0,5.33e-22,170,2-169
b2508,GCF_000005845.2,NP_417003.1,488,1-168,168,COG0516,COG0516,1,117.0,3.63e-31,170,7-138
b2508,GCF_000005845.2,NP_417003.1,488,257-488,232,COG0516,COG0516,1,92.5,3.46e-22,170,1-169
b2708,GCF_000005845.2,NP_417188.4,321,204-321,118,COG0517,COG0517,1,58.2,5.72e-11,117,1-117
b2507,GCF_000005845.2,NP_417002.1,525,1-206,206,COG0518,COG0518,1,238.0,2.22e-76,198,1-198
b2507,GCF_000005845.2,NP_417002.1,525,207-525,319,COG0519,COG0519,1,561.0,1.0e-200,315,2-315
b1680,GCF_000005845.2,NP_416195.1,406,1-406,406,COG0520,COG0520,0,486.0,1.25e-171,405,1-404
b2810,GCF_000005845.2,NP_417290.1,401,1-401,401,COG0520,COG0520,0,423.0,4.65e-147,405,1-404
b0009,GCF_000005845.2,NP_414550.1,195,1-195,195,COG0521,COG0521,0,173.0,1.7e-55,169,7-169
b0782,GCF_000005845.2,NP_415303.1,170,1-170,170,COG0521,COG0521,0,195.0,3.38e-64,169,2-168
b3296,GCF_000005845.2,NP_417755.1,206,1-206,206,COG0522,COG0522,0,247.0,6.78e-84,205,1-205
b2173,GCF_000005845.2,NP_416678.1,328,1-328,328,COG0523,COG0523,0,249.0,5.23e-81,323,1-319
b4352,GCF_000005845.2,NP_418772.4,318,1-318,318,COG0523,COG0523,0,279.0,5.36e-93,323,1-317
b0477,GCF_000005845.2,NP_415010.1,434,1-434,434,COG0524,COG0524,0,118.0,4.75e-30,311,2-311
b1772,GCF_000005845.2,NP_416286.4,315,1-315,315,COG0524,COG0524,0,196.0,7.76e-61,311,1-311
b2100,GCF_000005845.2,NP_416603.1,321,1-321,321,COG0524,COG0524,0,158.0,1.0e-45,311,1-310
b2160,GCF_000005845.2,NP_416665.1,362,57-362,306,COG0524,COG0524,0,158.0,2.72e-45,311,3-306
b2166,GCF_000005845.2,NP_416671.1,313,1-313,313,COG0524,COG0524,0,159.0,1.76e-46,311,2-311
